Geoname ID;Name;ASCII Name;Alternate Names;Feature Class;Feature Code;Country Code;Country name EN;Country Code 2;Admin1 Code;Admin2 Code;Admin3 Code;Admin4 Code;Population;Elevation;DIgital Elevation Model;Timezone;Modification date;LABEL EN;Coordinates
2759794;Amsterdam;Amsterdam;AMS,Aemstelredamme,Aemsterdam,Amestelledamme,Amesterda,Amesterdam,Amesterdao,Amesterdã,Amesterdão,Amistardam,Amseutereudam,Amstadem,Amstardam,Amstardām,Amstedam,Amstehrdam,Amsteladamum,Amstelodamum,Amstelodhamon,Amstelodhámon,Amsterda,Amsterdam,Amsterdama,Amsterdamas,Amsterdame,Amsterdami,Amsterdamo,Amsterdams,Amsterdamu,Amsterdan,Amsterdã,Amsterntam,Amsterodam,Amstyerdam,Amstèdam,Amstèrdame,Amstérdam,Amstɛrɩdam,Amsut'erudam,Amszterdam,Amsŭt'erŭdam,Amusitedan,Amusuterudamu,Damsko,I-Amsterdami,Mokum,Mokum Aleph,a mu si te dan,aimstardaima,amasataradama,amastaradama,amastararyama,amseuteleudam,amstardama,amstartam,amstrdam,amusuterudamu,anstardyam,emstaradyama,xamstexrdam,yەmstەrdam,Àmsterdam,Ámsterdam,Ámsterdan,Âmesterdâm,Āmǔsītèdān,Άμστερνταμ,Амстердам,Амстэрдам,Ամստերդամ,אמסטערדאם,אמסטרדם,آمستردام,أمستردام,ئامستېردام,ئەمستەردام,امستردام,امسټرډام,ایمسٹرڈیم,ܐܡܣܛܪܕܐܡ,अ‍ॅम्स्टरडॅम,आम्स्टर्डम,एम्स्तरद्याम,ऐम्स्टर्डैम,আমস্টারডাম,ਅਮਸਤਰਦਮ,ଆମଷ୍ଟରଡ଼୍ୟାମ,ஆம்ஸ்டர்டம்,ಆಂಸ್ಟರ್ಡ್ಯಾಮ್,ആംസ്റ്റർഡാം,ඈම්ස්ටර්ඩෑම්,อัมสเตอร์ดัม,ཨེམ་སི་ཊར་ཌམ།,အမ်စတာဒမ်မြို့,ამსტერდამი,አምስተርዳም,アムステルダム,阿姆斯特丹,암스테르담;P;PPLC;NL;Netherlands;;07;0363;;;741636;;13;Europe/Amsterdam;2022-03-09;Netherlands;52.37403,4.88969
2759813;Ammerzoden;Ammerzoden;;P;PPL;NL;Netherlands;;03;0263;;;3040;;3;Europe/Amsterdam;2017-10-17;Netherlands;51.74917,5.22083
2759945;Afferden;Afferden;;P;PPL;NL;Netherlands;;03;0225;;;1405;;7;Europe/Amsterdam;2017-10-17;Netherlands;51.88,5.63472
2760096;Aardenburg;Aardenburg;Aarntenmpournk,Erreburg,ardnbrg,Άαρντενμπουργκ,آردنبرگ,آرڈنبرگ;P;PPL;NL;Netherlands;;10;1714;;;2005;;4;Europe/Amsterdam;2017-10-17;Netherlands;51.27333,3.44722
6621454;Welgelegen;Welgelegen;;P;PPLX;NL;Netherlands;;03;0200;;;3790;11;14;Europe/Amsterdam;2017-03-24;Netherlands;52.21397,5.97643
2744145;Wouw;Wouw;;P;PPL;NL;Netherlands;;06;1674;;;4600;;6;Europe/Amsterdam;2017-10-17;Netherlands;51.52167,4.39028
2744248;Woerden;Woerden;Verden,Vurden,Woerden,wu er deng,Верден,Вурден,Վուրդեն,武爾登;P;PPL;NL;Netherlands;;09;0632;;;48431;;4;Europe/Amsterdam;2017-10-17;Netherlands;52.085,4.88333
2744471;Wijnandsrade;Wijnandsrade;;P;PPL;NL;Netherlands;;05;1954;;;1365;;92;Europe/Amsterdam;2019-01-20;Netherlands;50.90583,5.88333
2745012;Warmond;Warmond;Varmond,Вармонд;P;PPL;NL;Netherlands;;11;1525;;;4275;;0;Europe/Amsterdam;2017-10-17;Netherlands;52.19667,4.50278
2745116;Waardenburg;Waardenburg;;P;PPL;NL;Netherlands;;03;1960;;;1740;;5;Europe/Amsterdam;2019-01-20;Netherlands;51.8325,5.25694
2745547;Vierpolders;Vierpolders;;P;PPL;NL;Netherlands;;11;0501;;;1215;;-1;Europe/Amsterdam;2017-10-17;Netherlands;51.87917,4.17917
2745912;Utrecht;Utrecht;Gemeente Utrecht,Magaalada Utrecht,Outrechte,Owtrext,Traiectum ad Rhenum,UTC,Utert,Utrech,Utrecht,Utrechtas,Utrehkht,Utreht,Utrehta,Utrehto,Utrei,Utrekht,Utrekht khot,Utreque,Utrext,Utreĥto,awtrkht,utrekhta,witeuleheuteu,wu de lei zhi,yu the rkt,yutorehito,ywtrkht,ywtrykht,Ουτρέχτη,Утрехт,Утрехт хот,Утрэхт,Ուտրեխտ,אוטרכט,أوترخت,اوترخت,یوترخت,یوتریخت,ܐܘܛܪܝܟܛ,उट्रेख्त,ยูเทรกต์,ယူးထရက်မြို့,უტრეხტი,ユトレヒト,乌得勒支,烏德勒支,위트레흐트;P;PPLA;NL;Netherlands;;09;0344;;;290529;;13;Europe/Amsterdam;2021-08-08;Netherlands;52.09083,5.12222
2746331;Tiel;Tiel;Tiel,Til,Тил;P;PPL;NL;Netherlands;;03;0281;;;40702;;8;Europe/Amsterdam;2017-10-17;Netherlands;51.88667,5.42917
2746351;Tholen;Tholen;Tholen,Tole,Tolen,Толен;P;PPL;NL;Netherlands;;10;0716;;;7475;;4;Europe/Amsterdam;2017-10-17;Netherlands;51.53167,4.22083
2746354;'t Hofke;'t Hofke;;P;PPLX;NL;Netherlands;;06;0772;;;3475;;19;Europe/Amsterdam;2017-03-24;Netherlands;51.44943,5.51926
2747229;Sint Odiliënberg;Sint Odilienberg;Berg,Sint-Odilienberg,Sint-Odiliënberg,Синт-Одилиенберг;P;PPL;NL;Netherlands;;05;1669;;;2810;;31;Europe/Amsterdam;2017-10-17;Netherlands;51.14333,6.0
2747351;'s-Hertogenbosch;'s-Hertogenbosch;'s Bosch,'s-Hertogenbosch,Bois-le-Duc,Bolduque,Boscoducale,De Bosk,Den Bosch,Hertogenbosch,Herzogenbusch,Khertogenbos,Oeteldonk,Silva Ducis,Хертогенбос,’s-Hertogenbosch;P;PPLA;NL;Netherlands;;06;0796;;;134520;;7;Europe/Amsterdam;2020-01-13;Netherlands;51.69917,5.30417
2747828;Ruinerwold;Ruinerwold;;P;PPL;NL;Netherlands;;01;1690;;;2485;;2;Europe/Amsterdam;2017-10-17;Netherlands;52.72333,6.24861
2748085;Rijsoord;Rijsoord;;P;PPL;NL;Netherlands;;11;0597;;;3045;;1;Europe/Amsterdam;2017-03-24;Netherlands;51.85083,4.59583
2748201;Rheden;Rheden;;P;PPL;NL;Netherlands;;03;0275;;;7400;;17;Europe/Amsterdam;2017-10-17;Netherlands;52.005,6.02917
2748228;Renswoude;Renswoude;;P;PPL;NL;Netherlands;;09;0339;;;3420;;9;Europe/Amsterdam;2017-10-17;Netherlands;52.07333,5.54028
2748448;Prinsenbeek;Prinsenbeek;Op de Beek;P;PPL;NL;Netherlands;;06;0758;;;10720;;5;Europe/Amsterdam;2022-01-14;Netherlands;51.59833,4.7125
2748868;Overasselt;Overasselt;;P;PPL;NL;Netherlands;;03;0252;;;1715;;11;Europe/Amsterdam;2017-10-17;Netherlands;51.76,5.78889
2749016;Ouderkerk aan den IJssel;Ouderkerk aan den IJssel;Ouderkerk,Ouderkerk a/d IJssel,Ouderkerk a/d Yssel,Ouderkerk aan de IJssel,Ouderkerk aan de Yssel,Ouderkerk aan den IJssel,Ouderkerk aan den Yssel,Ouderkerk-aan-den-IJsel;P;PPL;NL;Netherlands;;11;1931;;;4025;;0;Europe/Amsterdam;2017-10-17;Netherlands;51.93417,4.63611
2749205;Othene;Othene;;P;PPLX;NL;Netherlands;;10;0715;;;3325;;2;Europe/Amsterdam;2017-03-24;Netherlands;51.33083,3.85972
2749284;Oppenhuizen;Oppenhuizen;;P;PPL;NL;Netherlands;;02;1900;;;1060;;0;Europe/Amsterdam;2017-10-17;Netherlands;53.01194,5.69495
2749431;Oostermeenthe;Oostermeenthe;;P;PPLX;NL;Netherlands;;15;1708;;;3075;;2;Europe/Amsterdam;2017-03-24;Netherlands;52.79319,6.13138
2749735;Odiliapeel;Odiliapeel;;P;PPL;NL;Netherlands;;06;1991;;;1390;;23;Europe/Amsterdam;2022-09-30;Netherlands;51.64333,5.70556
2749835;Noord-Scharwoude;Noord-Scharwoude;;P;PPL;NL;Netherlands;;07;1980;;;5665;;3;Europe/Amsterdam;2022-09-30;Netherlands;52.69833,4.81111
2750187;Nieuwkoop;Nieuwkoop;;P;PPL;NL;Netherlands;;11;0569;;;1410;;-4;Europe/Amsterdam;2017-10-17;Netherlands;52.15083,4.77639
2750278;Nieuwe-Niedorp;Nieuwe-Niedorp;Nieuwe Niedorp;P;PPL;NL;Netherlands;;07;1911;;;2810;;2;Europe/Amsterdam;2017-10-17;Netherlands;52.74,4.89861
2750467;Nederweert;Nederweert;Nedervert,Nederweert,Neyderveyrt,Ni-jwieert,Ni-jwieërt,Недерверт,Նեյդերվեյրտ;P;PPL;NL;Netherlands;;05;0946;;;7205;;36;Europe/Amsterdam;2017-10-17;Netherlands;51.28583,5.74861
2750515;Naastenbest;Naastenbest;;P;PPLX;NL;Netherlands;;06;0753;;;3955;;16;Europe/Amsterdam;2017-03-24;Netherlands;51.50484,5.38579
2750523;Naaldwijk;Naaldwijk;Naldvejk,Налдвейк;P;PPL;NL;Netherlands;;11;1783;;;17753;;4;Europe/Amsterdam;2017-10-17;Netherlands;51.99417,4.20972
2751247;Malberg;Malberg;Malberg;P;PPLX;NL;Netherlands;;05;0935;;;5345;;65;Europe/Amsterdam;2018-12-04;Netherlands;50.86244,5.65419
2751415;Loven;Loven;;P;PPLX;NL;Netherlands;;06;0855;;;3865;;13;Europe/Amsterdam;2017-04-08;Netherlands;51.5648,5.09748
2751561;Linschoten;Linschoten;;P;PPL;NL;Netherlands;;09;0335;;;3435;;0;Europe/Amsterdam;2017-10-17;Netherlands;52.0625,4.91528
2751834;Leek;Leek;De Leek,De Like,Leek,Lek,Leyk,lei ke,lyk,Лек,Լեյկ,ليك,雷克;P;PPL;NL;Netherlands;;04;1969;;;19651;;2;Europe/Amsterdam;2019-01-20;Netherlands;53.1625,6.37639
2752367;Koudum;Koudum;Koudum;P;PPL;NL;Netherlands;;02;1900;;;2600;;4;Europe/Amsterdam;2017-10-17;Netherlands;52.91551,5.44834
2752547;Koewacht;Koewacht;;P;PPL;NL;Netherlands;;10;0715;;;2656;;2;Europe/Amsterdam;2017-10-17;Netherlands;51.22833,3.97361
2752646;Klimmen;Klimmen;Klumme;P;PPL;NL;Netherlands;;05;0986;;;1780;;136;Europe/Amsterdam;2017-10-17;Netherlands;50.87583,5.88056
2753148;Kadoelen;Kadoelen;Cadoelen;P;PPLL;NL;Netherlands;;07;0363;;;1915;;0;Europe/Amsterdam;2017-03-24;Netherlands;52.4175,4.90561
2753663;Hoogwoud;Hoogwoud;;P;PPL;NL;Netherlands;;07;0432;;;3645;;0;Europe/Amsterdam;2017-10-17;Netherlands;52.71583,4.93889
2753801;Hoofddorp;Hoofddorp;Hoofddorp,QHZ;P;PPL;NL;Netherlands;;07;0394;;;132734;;-2;Europe/Amsterdam;2020-02-26;Netherlands;52.3025,4.68889
2754226;Het Oostrik;Het Oostrik;;P;PPL;NL;Netherlands;;15;0150;;;2380;;7;Europe/Amsterdam;2017-03-24;Netherlands;52.25,6.21667
2754656;Heerjansdam;Heerjansdam;;P;PPL;NL;Netherlands;;11;0642;;;3770;;2;Europe/Amsterdam;2017-10-17;Netherlands;51.83583,4.56389
2755239;Groot-Ammers;Groot-Ammers;;P;PPL;NL;Netherlands;;11;1978;;;3305;;-2;Europe/Amsterdam;2019-01-20;Netherlands;51.92333,4.82361
2755420;Gouda;Gouda;Chaounta,Gauda,Gaudanum,Gouda,Guda,Quda,ga'uda,gauda,ghwda,ghwdt,goda,hao da,hauda,kea da,khawda,Χάουντα,Гауда,Գաուդա,خاودا,غودا,غودة,गउडा,గౌడ,เกาดา,გაუდა,ゴーダ,豪达,하우다;P;PPL;NL;Netherlands;;11;0513;;;71952;;1;Europe/Amsterdam;2020-03-12;Netherlands;52.01667,4.70833
2755638;Geitenkamp;Geitenkamp;;P;PPLX;NL;Netherlands;;03;0202;;;4005;;59;Europe/Amsterdam;2017-03-24;Netherlands;52.00379,5.93862
2756136;Emmen;Emmen;Ehmmen,Emen,Emenas,Emme,Emmen,Emmeni vald,ai men,amn,aymyn,emen,emena,emeon,Емен,Еммен,Эммен,Էմմեն,אמן,إمن,إيمين,امن,एमेन,エメン,埃門,에먼;P;PPL;NL;Netherlands;;01;0114;;;57010;;19;Europe/Amsterdam;2020-04-12;Netherlands;52.77917,6.90694
2756172;Elshout;Elshout;;P;PPL;NL;Netherlands;;06;0797;;;1655;;2;Europe/Amsterdam;2017-10-17;Netherlands;51.70083,5.14167
2756855;Diever;Diever;;P;PPL;NL;Netherlands;;01;1701;;;2175;;11;Europe/Amsterdam;2017-10-17;Netherlands;52.85417,6.31806
2757089;De Rompert;De Rompert;;P;PPLX;NL;Netherlands;;06;0796;;;2440;;3;Europe/Amsterdam;2017-03-24;Netherlands;51.71667,5.31667
2757379;De Kwakel;De Kwakel;Kwake,Kwakel;P;PPL;NL;Netherlands;;07;0451;;;4435;;0;Europe/Amsterdam;2019-12-17;Netherlands;52.23917,4.79306
2757417;De Koog;De Koog;Koog;P;PPL;NL;Netherlands;;07;0448;;;1025;;4;Europe/Amsterdam;2017-10-17;Netherlands;53.0975,4.76111
2757823;Dauwendaele;Dauwendaele;Dauwendaele;P;PPLX;NL;Netherlands;;10;0687;;;6220;;1;Europe/Amsterdam;2017-03-24;Netherlands;51.49299,3.62624
2758164;Budel-Dorplein;Budel-Dorplein;Dorplein,Dorpplein;P;PPL;NL;Netherlands;;06;1706;;;1540;;35;Europe/Amsterdam;2017-10-17;Netherlands;51.23667,5.5875
2758167;Buchten;Buchten;;P;PPL;NL;Netherlands;;05;1883;;;2015;;37;Europe/Amsterdam;2017-10-17;Netherlands;51.04333,5.80972
2758180;Brukske;Brukske;;P;PPLX;NL;Netherlands;;05;0984;;;4955;;27;Europe/Amsterdam;2017-03-24;Netherlands;51.52101,5.9927
2758602;Born;Born;Bor;P;PPL;NL;Netherlands;;05;1883;;;2430;;38;Europe/Amsterdam;2017-10-17;Netherlands;51.03167,5.80972
2758621;Borger;Borger;Borger,bwrkhr,Боргер,بورخر;P;PPL;NL;Netherlands;;01;1681;;;4570;;15;Europe/Amsterdam;2017-10-17;Netherlands;52.92333,6.79306
2758765;Bodegraven;Bodegraven;;P;PPL;NL;Netherlands;;11;1901;;;19395;;2;Europe/Amsterdam;2017-10-17;Netherlands;52.0825,4.75
2759275;Beetsterzwaag;Beetsterzwaag;Beetstersweach,Beetsterzwaag;P;PPL;NL;Netherlands;;02;0086;;;3485;;5;Europe/Amsterdam;2017-10-17;Netherlands;53.05914,6.07711
2759407;Barneveld;Barneveld;Barneveld,Барневелд;P;PPL;NL;Netherlands;;03;0203;;;28640;;12;Europe/Amsterdam;2017-10-17;Netherlands;52.14,5.58472
2759575;Baalder;Baalder;;P;PPL;NL;Netherlands;;15;0160;;;3470;;11;Europe/Amsterdam;2017-03-24;Netherlands;52.58579,6.65299
2759631;Assendelft;Assendelft;;P;PPL;NL;Netherlands;;07;0479;;;24230;;-1;Europe/Amsterdam;2022-08-26;Netherlands;52.46833,4.74306
2743694;Zuidhorn;Zuidhorn;;P;PPL;NL;Netherlands;;04;1969;;;7075;;4;Europe/Amsterdam;2019-01-20;Netherlands;53.24667,6.40278
2743990;Zegveld;Zegveld;;P;PPL;NL;Netherlands;;09;0632;;;2348;;-2;Europe/Amsterdam;2021-09-27;Netherlands;52.115,4.83611
2744950;Waubach;Waubach;Waubach-Lauradorp;P;PPL;NL;Netherlands;;05;0882;;;2910;;131;Europe/Amsterdam;2017-03-24;Netherlands;50.91833,6.05
2745096;Waddinxveen;Waddinxveen;;P;PPL;NL;Netherlands;;11;0627;;;25338;;-1;Europe/Amsterdam;2017-10-17;Netherlands;52.045,4.65139
2745369;Voerendaal;Voerendaal;;P;PPL;NL;Netherlands;;05;0986;;;3035;;90;Europe/Amsterdam;2017-10-17;Netherlands;50.88327,5.92978
2745414;Vlierden;Vlierden;;P;PPL;NL;Netherlands;;06;0762;;;1115;;26;Europe/Amsterdam;2017-10-17;Netherlands;51.445,5.75833
2745528;Vijfhuizen;Vijfhuizen;;P;PPL;NL;Netherlands;;07;0394;;;1895;;-2;Europe/Amsterdam;2017-10-17;Netherlands;52.35083,4.67778
2745846;Valthe;Valthe;Valte;P;PPL;NL;Netherlands;;01;1681;;;1095;;25;Europe/Amsterdam;2017-10-17;Netherlands;52.84583,6.89444
2747019;Someren-Eind;Someren-Eind;'t Eind,Eindje,Het Eind;P;PPL;NL;Netherlands;;06;0847;;;2725;;28;Europe/Amsterdam;2017-03-24;Netherlands;51.3575,5.73333
2747501;Schoonoord;Schoonoord;;P;PPL;NL;Netherlands;;01;0109;;;2030;;23;Europe/Amsterdam;2017-10-17;Netherlands;52.84583,6.75556
2747610;Scherpenisse;Scherpenisse;;P;PPL;NL;Netherlands;;10;0716;;;1605;;-1;Europe/Amsterdam;2017-10-17;Netherlands;51.54667,4.10556
2747924;Roosteren;Roosteren;;P;PPL;NL;Netherlands;;05;1711;;;1125;;29;Europe/Amsterdam;2017-10-17;Netherlands;51.08333,5.81806
2748367;Raam;Raam;;P;PPL;NL;Netherlands;;06;1991;;;2965;;21;Europe/Amsterdam;2022-09-30;Netherlands;51.65967,5.63637
2748474;Pottenberg;Pottenberg;Pottenberg;P;PPLX;NL;Netherlands;;05;0935;;;2415;;74;Europe/Amsterdam;2018-12-04;Netherlands;50.85135,5.65668
2748647;Pernis;Pernis;Pernis Rotterdam;P;PPL;NL;Netherlands;;11;0599;;;4785;;1;Europe/Amsterdam;2017-10-17;Netherlands;51.88833,4.38889
2749061;Oudemirdum;Oudemirdum;Aldemardum;P;PPL;NL;Netherlands;;02;1940;;;1335;;6;Europe/Amsterdam;2017-10-17;Netherlands;52.85019,5.53544
2749503;Oosterbeek;Oosterbeek;Osterbek,Остербек;P;PPL;NL;Netherlands;;03;0274;;;11138;;44;Europe/Amsterdam;2017-10-17;Netherlands;51.98583,5.84583
2749892;Noordgeest;Noordgeest;;P;PPL;NL;Netherlands;;06;0748;;;3700;;10;Europe/Amsterdam;2017-03-24;Netherlands;51.50917,4.27917
2750285;Nieuwendijk;Nieuwendijk;Nieuwedijk;P;PPL;NL;Netherlands;;06;1959;;;3659;;-1;Europe/Amsterdam;2021-08-30;Netherlands;51.775,4.92083
2750821;Mierlo;Mierlo;Mierloo;P;PPL;NL;Netherlands;;06;1771;;;9405;;22;Europe/Amsterdam;2017-10-17;Netherlands;51.44,5.61944
2750869;Middelsluis;Middelsluis;;P;PPL;NL;Netherlands;;11;1963;;;1060;;0;Europe/Amsterdam;2019-01-20;Netherlands;51.7425,4.44167
2750979;Melderslo;Melderslo;;P;PPL;NL;Netherlands;;05;1507;;;1175;;26;Europe/Amsterdam;2017-10-17;Netherlands;51.46167,6.08611
2751180;Mariarade;Mariarade;;P;PPLX;NL;Netherlands;;05;0917;;;3770;;103;Europe/Amsterdam;2009-10-20;Netherlands;50.92906,5.92738
2751254;Makkum;Makkum;;P;PPL;NL;Netherlands;;02;1900;;;3285;;1;Europe/Amsterdam;2017-10-17;Netherlands;53.05458,5.40231
2751456;Loon op Zand;Loon op Zand;Loon op Zand,Venloen op Zand;P;PPL;NL;Netherlands;;06;0809;;;23000;;12;Europe/Amsterdam;2017-10-17;Netherlands;51.6275,5.075
2751793;Leesten;Leesten;;P;PPLX;NL;Netherlands;;03;0301;;;10000;;11;Europe/Amsterdam;2009-09-24;Netherlands;52.1279,6.23217
2751801;Leersum;Leersum;lai er se mu,萊爾瑟姆;P;PPL;NL;Netherlands;;09;1581;;;6385;;9;Europe/Amsterdam;2017-10-17;Netherlands;52.01167,5.42778
2751874;Laren;Laren;Laren,la lun,laryn,raren,Ларен,Լարեն,لارين,لارین,ラーレン,拉倫;P;PPL;NL;Netherlands;;07;0417;;;11508;;8;Europe/Amsterdam;2017-10-17;Netherlands;52.25667,5.22778
2751888;Langweer;Langweer;Langwar,Langweer;P;PPL;NL;Netherlands;;02;1940;;;1095;;3;Europe/Amsterdam;2017-10-17;Netherlands;52.95836,5.72173
2751955;Langeheit;Langeheit;;P;PPL;NL;Netherlands;;07;0479;;;1180;;0;Europe/Amsterdam;2017-03-24;Netherlands;52.492,4.75849
2752954;Kerensheide;Kerensheide;De Kaereshei;P;PPLX;NL;Netherlands;;05;0971;;;2740;;57;Europe/Amsterdam;2017-03-24;Netherlands;50.9721,5.77666
2753401;Husken;Husken;;P;PPL;NL;Netherlands;;05;0917;;;1380;;100;Europe/Amsterdam;2017-03-24;Netherlands;50.89567,5.95648
2753593;Horssen;Horssen;Horsen;P;PPL;NL;Netherlands;;03;0225;;;1095;;7;Europe/Amsterdam;2017-10-17;Netherlands;51.85583,5.60972
2754050;Hippolytushoef;Hippolytushoef;Hypolitushoef;P;PPL;NL;Netherlands;;07;1911;;;4800;;5;Europe/Amsterdam;2017-10-17;Netherlands;52.9075,4.9625
2754872;Hapert;Hapert;;P;PPL;NL;Netherlands;;06;1728;;;4955;;29;Europe/Amsterdam;2017-10-17;Netherlands;51.36833,5.25694
2754942;Halfweg;Halfweg;Halfweg,Khalveg,Халвег;P;PPL;NL;Netherlands;;07;0439;;;2330;;-3;Europe/Amsterdam;2022-09-30;Netherlands;52.52417,4.92778
2755717;Gasselte;Gasselte;;P;PPL;NL;Netherlands;;01;1680;;;1495;;14;Europe/Amsterdam;2017-10-17;Netherlands;52.97167,6.79444
2755911;Fijnaart;Fijnaart;;P;PPL;NL;Netherlands;;06;1709;;;4855;;0;Europe/Amsterdam;2017-10-17;Netherlands;51.6375,4.46944
2756239;Ekenrooi;Ekenrooi;Eekenrade,Ekenrooi;P;PPL;NL;Netherlands;;06;0866;;;3970;;22;Europe/Amsterdam;2017-03-24;Netherlands;51.39656,5.48624
2756772;Doesburg;Doesburg;;P;PPL;NL;Netherlands;;03;0221;;;11480;;13;Europe/Amsterdam;2017-10-17;Netherlands;52.0125,6.13889
2757874;Cuijk;Cuijk;Ceuclum,Cuijk,Cuyk,Kauk,Kuic,Kuk,Kuuk,Kuyc,Kuyk,kawk,Կաուկ,كاوك;P;PPL;NL;Netherlands;;06;1982;;;3610;;12;Europe/Amsterdam;2022-09-30;Netherlands;51.73083,5.87917
2758759;Boekel;Boekel;;P;PPL;NL;Netherlands;;06;0755;;;5480;;19;Europe/Amsterdam;2017-10-17;Netherlands;51.60333,5.675
2758868;Blaricum;Blaricum;Blaricum,Blarikjum,Blarikum,blarykwm,bu la li ke mu,Бларикюм,Բլարիկում,بلاريكوم,布拉里克姆;P;PPL;NL;Netherlands;;07;0376;;;5060;;7;Europe/Amsterdam;2017-10-17;Netherlands;52.2725,5.24167
2759059;Berlicum;Berlicum;Berlikum;P;PPL;NL;Netherlands;;06;0845;;;4250;;6;Europe/Amsterdam;2017-10-17;Netherlands;51.6775,5.4
2759064;Berkum;Berkum;;P;PPLX;NL;Netherlands;;15;0193;;;3720;;3;Europe/Amsterdam;2017-03-24;Netherlands;52.52395,6.13655
2759486;Bakkeveen;Bakkeveen;Bakkefean,Bakkeveen;P;PPL;NL;Netherlands;;02;0086;;;1450;;5;Europe/Amsterdam;2017-10-17;Netherlands;53.08072,6.25671
2759849;Ameide;Ameide;;P;PPL;NL;Netherlands;;09;1961;;;3500;;0;Europe/Amsterdam;2021-08-31;Netherlands;51.955,4.9625
2760134;Aalsmeer;Aalsmeer;Aalsmeer,Alsmer,QFA,a er si mei er,Алсмер,阿尔斯梅尔;P;PPL;NL;Netherlands;;07;0358;;;22991;;-4;Europe/Amsterdam;2017-10-17;Netherlands;52.25917,4.75972
6621522;Sluisoord;Sluisoord;;P;PPLX;NL;Netherlands;;03;0200;;;4205;10;11;Europe/Amsterdam;2017-03-24;Netherlands;52.22291,5.98145
6621529;Spainkbos;Spainkbos;;P;PPLX;NL;Netherlands;;03;0200;;;1155;17;20;Europe/Amsterdam;2017-03-24;Netherlands;52.22228,5.94738
2743853;Zoeterwoude-Dorp;Zoeterwoude-Dorp;Zoeterwoude;P;PPL;NL;Netherlands;;11;0638;;;4230;;0;Europe/Amsterdam;2017-10-17;Netherlands;52.12,4.49583
2743923;Zevenhuizen;Zevenhuizen;;P;PPLX;NL;Netherlands;;03;0200;;;2290;;14;Europe/Amsterdam;2017-03-24;Netherlands;52.21816,5.97841
2744031;Zeddam;Zeddam;;P;PPL;NL;Netherlands;;03;1955;;;2305;;20;Europe/Amsterdam;2017-10-17;Netherlands;51.90333,6.25972
2744489;Wijhe;Wijhe;Wije;P;PPL;NL;Netherlands;;15;1773;;;5640;;7;Europe/Amsterdam;2017-10-17;Netherlands;52.38667,6.13472
2759544;Baarn;Baarn;Baan,Baarn,Barn,baleun,barn,barun,Баан,Барн,Բարն,بارن,バールン,바른;P;PPL;NL;Netherlands;;09;0308;;;24584;;10;Europe/Amsterdam;2017-10-17;Netherlands;52.21167,5.2875
2759610;Austerlitz;Austerlitz;;P;PPL;NL;Netherlands;;09;0355;;;1440;;15;Europe/Amsterdam;2017-10-17;Netherlands;52.08,5.31528
2759878;Almkerk;Almkerk;almkrk,المکرک;P;PPL;NL;Netherlands;;06;1959;;;2715;;3;Europe/Amsterdam;2019-01-20;Netherlands;51.77083,4.95972
12207018;Op Buuren;Op Buuren;;P;PPLX;NL;Netherlands;;09;1904;;;1490;;2;Europe/Amsterdam;2021-01-08;Netherlands;52.12769,5.05847
2745944;Ulrum;Ulrum;;P;PPL;NL;Netherlands;;04;1966;;;1300;;3;Europe/Amsterdam;2019-01-20;Netherlands;53.35917,6.33333
2746491;Ten Boer;Ten Boer;Ten Boer;P;PPL;NL;Netherlands;;04;0014;;;4355;;0;Europe/Amsterdam;2019-01-20;Netherlands;53.27583,6.69444
2746665;Stolwijk;Stolwijk;;P;PPL;NL;Netherlands;;11;1931;;;3730;;-1;Europe/Amsterdam;2017-10-17;Netherlands;51.9725,4.77361
2746839;Staphorst;Staphorst;Staphorst;P;PPL;NL;Netherlands;;15;0180;;;15765;;0;Europe/Amsterdam;2017-10-17;Netherlands;52.645,6.21111
2747182;Sleen;Sleen;;P;PPL;NL;Netherlands;;01;0109;;;2200;;18;Europe/Amsterdam;2017-10-17;Netherlands;52.77167,6.80278
2747599;Scheveningen;Scheveningen;Scheveningen,Sheveningen,Sjeveninge,Skeveningen,Skheveningen,askhyfnyngn,seuhebening-eon,si he fu ning en,skwwnyngn,suhefeningen,Схевенинген,Шевенинген,סכוונינגן,اسخیفنینگن,スヘフェニンゲン,斯赫弗宁恩,스헤베닝언;P;PPL;NL;Netherlands;;11;0518;;;23000;;6;Europe/Amsterdam;2010-01-10;Netherlands;52.10461,4.27557
2748078;Rijswijk;Rijswijk;Rijswijk (NB);P;PPL;NL;Netherlands;;06;1959;;;1862;;1;Europe/Amsterdam;2021-08-30;Netherlands;51.7975,5.025
2748631;Petten;Petten;;P;PPL;NL;Netherlands;;07;0441;;;1640;;1;Europe/Amsterdam;2017-10-17;Netherlands;52.76667,4.66111
2748686;Peelo;Peelo;Peeloo;P;PPLX;NL;Netherlands;;01;0106;;;6635;;11;Europe/Amsterdam;2018-09-12;Netherlands;53.01719,6.56208
2748702;Paterswolde;Paterswolde;QYT;P;PPL;NL;Netherlands;;01;1730;;;3655;;4;Europe/Amsterdam;2017-10-17;Netherlands;53.145,6.56528
2749235;Ospel;Ospel;;P;PPL;NL;Netherlands;;05;0946;;;2505;;33;Europe/Amsterdam;2017-10-17;Netherlands;51.2975,5.78472
2749304;Opeinde;Opeinde;De Pein,Opeinde;P;PPL;NL;Netherlands;;02;0090;;;1630;;1;Europe/Amsterdam;2017-10-17;Netherlands;53.1341,6.05656
